time	V(3)	V(6)
5.795782120299280e-003	-9.588290e-001	-1.057660e+001
5.815313370299280e-003	-9.169397e-001	-1.013030e+001
5.834844620299279e-003	-8.612708e-001	-9.531682e+000
5.854375870299279e-003	-7.926595e-001	-8.789772e+000
5.873907120299279e-003	-7.121377e-001	-7.915734e+000
5.893438370299278e-003	-6.209167e-001	-6.922725e+000
5.912969620299278e-003	-5.203685e-001	-5.825691e+000
5.932500870299277e-003	-4.120054e-001	-4.641157e+000
5.952032120299277e-003	-2.974573e-001	-3.386999e+000
5.961797745299277e-003	-2.383995e-001	-2.739724e+000
5.971563370299277e-003	-1.784475e-001	-2.082299e+000
5.981328995299276e-003	-1.178271e-001	-1.417463e+000
5.991094620299276e-003	-5.676799e-002	-7.498522e-001
6.000860245299276e-003	4.498836e-003	-8.374906e-002
6.010625870299276e-003	6.578408e-002	5.897512e-001
6.015968638627696e-003	9.924179e-002	9.653084e-001
6.021264969254157e-003	1.322778e-001	1.333953e+000
6.027519154363352e-003	1.710477e-001	1.761245e+000
6.037284779363352e-003	2.310216e-001	2.423190e+000
6.047050404363352e-003	2.901766e-001	3.076176e+000
6.066581654363351e-003	4.049823e-001	4.344589e+000
6.076347279363351e-003	4.602010e-001	4.955351e+000
6.086112904363351e-003	5.136846e-001	5.547418e+000
6.095878529363351e-003	5.652319e-001	6.118572e+000
6.105644154363351e-003	6.146487e-001	6.666665e+000
6.115409779363350e-003	6.617491e-001	7.189638e+000
6.125175404363350e-003	7.063559e-001	7.685525e+000
6.134941029363350e-003	7.483012e-001	8.152460e+000
6.144706654363350e-003	7.874270e-001	8.588687e+000
6.154472279363350e-003	8.235861e-001	8.992564e+000
6.164237904363349e-003	8.566425e-001	9.362574e+000
6.174003529363349e-003	8.864716e-001	9.697321e+000
6.183769154363349e-003	9.129614e-001	9.995548e+000
6.193534779363349e-003	9.360119e-001	1.025613e+001
6.203300404363349e-003	9.555365e-001	1.047810e+001
6.213066029363348e-003	9.714617e-001	1.066061e+001
6.222831654363348e-003	9.837275e-001	1.080297e+001
6.232597279363348e-003	9.922879e-001	1.090466e+001
6.242362904363348e-003	9.971105e-001	1.096528e+001
6.252128529363348e-003	9.981772e-001	1.098462e+001
6.261894154363347e-003	9.954841e-001	1.096261e+001
6.271659779363347e-003	9.890411e-001	1.089931e+001
6.281425404363347e-003	9.788727e-001	1.079498e+001
6.291191029363347e-003	9.650170e-001	1.065001e+001
6.300956654363346e-003	9.475262e-001	1.046495e+001
6.310722279363346e-003	9.264661e-001	1.024048e+001
6.320487904363346e-003	9.019161e-001	9.977465e+000
6.330253529363346e-003	8.739685e-001	9.676884e+000
6.340019154363346e-003	8.427284e-001	9.339872e+000
6.349784779363345e-003	8.083136e-001	8.967700e+000
6.359550404363345e-003	7.708535e-001	8.561766e+000
6.369316029363345e-003	7.304890e-001	8.123600e+000
6.379081654363345e-003	6.873721e-001	7.654852e+000
6.388847279363345e-003	6.416652e-001	7.157286e+000
6.398612904363344e-003	5.935403e-001	6.632775e+000
6.408378529363344e-003	5.431783e-001	6.083296e+000
6.418144154363344e-003	4.907691e-001	5.510919e+000
6.427909779363344e-003	4.365097e-001	4.917802e+000
6.437675404363344e-003	3.806044e-001	4.306184e+000
6.457206654363343e-003	2.647032e-001	3.036768e+000
6.466972279363343e-003	2.051436e-001	2.383817e+000
6.476737904363343e-003	1.448091e-001	1.722132e+000
6.486503529363343e-003	8.392712e-002	1.054793e+000
6.496269154363342e-003	2.273470e-002	3.912387e-001
6.502986047344339e-003	-1.943637e-002	-6.335451e-002
6.507339596699164e-003	-4.677108e-002	-3.673883e-001
6.512645464022545e-003	-8.004052e-002	-7.441599e-001
6.517345210730198e-003	-1.094326e-001	-1.071429e+000
6.522644838824445e-003	-1.424180e-001	-1.435553e+000
6.532410463824445e-003	-2.027408e-001	-2.101317e+000
6.542176088824445e-003	-2.623594e-001	-2.759259e+000
6.561707338824444e-003	-3.784221e-001	-4.041132e+000
6.581238588824444e-003	-4.888047e-001	-5.262039e+000
6.600769838824443e-003	-5.918472e-001	-6.403781e+000
6.620301088824443e-003	-6.859996e-001	-7.449219e+000
6.639832338824443e-003	-7.698458e-001	-8.382645e+000
6.659363588824442e-003	-8.421247e-001	-9.190028e+000
6.678894838824442e-003	-9.017493e-001	-9.859232e+000
6.698426088824441e-003	-9.478226e-001	-1.038020e+001
6.717957338824441e-003	-9.796517e-001	-1.074509e+001
6.737488588824440e-003	-9.967579e-001	-1.094844e+001
6.757019838824440e-003	-9.988838e-001	-1.098717e+001
6.776551088824440e-003	-9.859975e-001	-1.086070e+001
6.796082338824439e-003	-9.582928e-001	-1.057093e+001
6.815613588824439e-003	-9.161865e-001	-1.012223e+001
6.835144838824438e-003	-8.603117e-001	-9.521337e+000
6.854676088824438e-003	-7.915090e-001	-8.777306e+000
6.874207338824438e-003	-7.108132e-001	-7.901335e+000
6.893738588824437e-003	-6.194380e-001	-6.906609e+000
6.913269838824437e-003	-5.187579e-001	-5.808101e+000
6.932801088824436e-003	-4.102871e-001	-4.622358e+000
6.952332338824436e-003	-2.956573e-001	-3.367276e+000
6.962097963824436e-003	-2.365686e-001	-2.719651e+000
6.971863588824435e-003	-1.765926e-001	-2.061955e+000
6.981629213824435e-003	-1.159553e-001	-1.396940e+000
6.991394838824435e-003	-5.488655e-002	-7.295284e-001
7.001160463824435e-003	6.383376e-003	-6.325935e-002
7.010859064474602e-003	6.724422e-002	6.064321e-001
7.016423381099628e-003	1.020818e-001	9.971448e-001
7.021869314822658e-003	1.360371e-001	1.375459e+000
7.028216071065072e-003	1.753556e-001	1.808778e+000
7.037981696065072e-003	2.352747e-001	2.470130e+000
7.047747321065071e-003	2.943588e-001	3.122352e+000
7.067278571065071e-003	4.089760e-001	4.388746e+000
7.077044196065071e-003	4.640777e-001	4.998250e+000
7.086809821065070e-003	5.174298e-001	5.588897e+000
7.096575446065070e-003	5.688313e-001	6.158475e+000
7.106341071065070e-003	6.180889e-001	6.704843e+000
7.116106696065070e-003	6.650171e-001	7.225947e+000
7.125872321065070e-003	7.094395e-001	7.719828e+000
7.135637946065069e-003	7.511886e-001	8.184628e+000
7.145403571065069e-003	7.901075e-001	8.618600e+000
7.155169196065069e-003	8.260495e-001	9.020109e+000
7.164934821065069e-003	8.588796e-001	9.387647e+000
7.174700446065069e-003	8.884740e-001	9.719828e+000
7.184466071065068e-003	9.147214e-001	1.001540e+001
7.194231696065068e-003	9.375230e-001	1.027327e+001
7.203997321065068e-003	9.567930e-001	1.049244e+001
7.213762946065068e-003	9.724589e-001	1.067210e+001
7.223528571065068e-003	9.844617e-001	1.081158e+001
7.233294196065067e-003	9.927562e-001	1.091035e+001
7.243059821065067e-003	9.973112e-001	1.096803e+001
7.252825446065067e-003	9.981096e-001	1.098442e+001
7.262591071065067e-003	9.951482e-001	1.095946e+001
7.272356696065067e-003	9.884385e-001	1.089322e+001
7.282122321065066e-003	9.780055e-001	1.078598e+001
7.291887946065066e-003	9.638885e-001	1.063813e+001
7.301653571065066e-003	9.461406e-001	1.045022e+001
7.311419196065066e-003	9.248288e-001	1.022298e+001
7.321184821065065e-003	9.000331e-001	9.957246e+000
7.330950446065065e-003	8.718468e-001	9.654026e+000
7.340716071065065e-003	8.403761e-001	9.314462e+000
7.350481696065065e-003	8.057396e-001	8.939832e+000
7.360247321065065e-003	7.680674e-001	8.531546e+000
7.370012946065064e-003	7.275013e-001	8.091142e+000
7.379778571065064e-003	6.841941e-001	7.620276e+000
7.389544196065064e-003	6.383089e-001	7.120724e+000
7.399309821065064e-003	5.900182e-001	6.594365e+000
7.409075446065064e-003	5.395038e-001	6.043182e+000
7.418841071065063e-003	4.869558e-001	5.469253e+000
7.428606696065063e-003	4.325721e-001	4.874741e+000
7.438372321065063e-003	3.765573e-001	4.261889e+000
7.457903571065063e-003	2.604832e-001	2.990517e+000
7.467669196065062e-003	2.008608e-001	2.336854e+000
7.477434821065062e-003	1.404797e-001	1.674651e+000
7.487200446065062e-003	7.956748e-002	1.007084e+000
7.496966071065062e-003	1.836040e-002	3.442877e-001
7.503778877043794e-003	-2.441574e-002	-1.172277e-001
7.507665574140863e-003	-4.881944e-002	-3.903474e-001
7.512349013667757e-003	-7.818630e-002	-7.237961e-001
7.516972989324302e-003	-1.071052e-001	-1.045506e+000
7.522814806900137e-003	-1.434673e-001	-1.447144e+000
7.532580431900137e-003	-2.037856e-001	-2.112852e+000
7.542346056900137e-003	-2.633889e-001	-2.770626e+000
7.561877306900136e-003	-3.794096e-001	-4.052047e+000
7.581408556900136e-003	-4.897354e-001	-5.272343e+000
7.600939806900135e-003	-5.927070e-001	-6.413318e+000
7.620471056900135e-003	-6.867756e-001	-7.457846e+000
7.640002306900135e-003	-7.705264e-001	-8.390234e+000
7.659533556900134e-003	-8.426996e-001	-9.196464e+000
7.679064806900134e-003	-9.022098e-001	-9.864418e+000
7.698596056900133e-003	-9.481618e-001	-1.038406e+001
7.718127306900133e-003	-9.798646e-001	-1.074757e+001
7.737658556900133e-003	-9.968412e-001	-1.094949e+001
7.757189806900132e-003	-9.988363e-001	-1.098678e+001
7.776721056900132e-003	-9.858199e-001	-1.085888e+001
7.796252306900131e-003	-9.579877e-001	-1.056771e+001
7.815783556900132e-003	-9.157585e-001	-1.011764e+001
7.835314806900131e-003	-8.597673e-001	-9.515464e+000
7.854846056900131e-003	-7.908564e-001	-8.770234e+000
7.874377306900130e-003	-7.100621e-001	-7.893170e+000
7.893908556900130e-003	-6.185999e-001	-6.897474e+000
7.913439806900130e-003	-5.178452e-001	-5.798134e+000
7.932971056900129e-003	-4.093137e-001	-4.611708e+000
7.952502306900129e-003	-2.946377e-001	-3.356105e+000
7.962267931900129e-003	-2.355317e-001	-2.708283e+000
7.972033556900128e-003	-1.755423e-001	-2.050435e+000
7.981799181900128e-003	-1.148954e-001	-1.385320e+000
7.991564806900128e-003	-5.382131e-002	-7.180458e-001
8.001330431900128e-003	7.450902e-003	-5.186086e-002
8.010712516209929e-003	6.632727e-002	5.963399e-001
8.016190124581012e-003	1.006246e-001	9.810345e-001
8.021663743902176e-003	1.347587e-001	1.361283e+000
8.027892250425769e-003	1.733556e-001	1.786711e+000
8.037657875425769e-003	2.332991e-001	2.448324e+000
8.047423500425768e-003	2.924162e-001	3.100904e+000
8.066954750425768e-003	4.071213e-001	4.368239e+000
8.076720375425768e-003	4.622775e-001	4.978329e+000
8.086486000425767e-003	5.156908e-001	5.569637e+000
8.096251625425767e-003	5.671602e-001	6.139949e+000
8.106017250425767e-003	6.164919e-001	6.687119e+000
8.115782875425767e-003	6.635002e-001	7.209093e+000
8.125548500425767e-003	7.080084e-001	7.703907e+000
8.135314125425766e-003	7.498488e-001	8.169701e+000
8.145079750425766e-003	7.888638e-001	8.604721e+000
8.154845375425766e-003	8.249069e-001	9.007332e+000
8.164611000425766e-003	8.578421e-001	9.376019e+000
8.174376625425766e-003	8.875457e-001	9.709394e+000
8.184142250425765e-003	9.139057e-001	1.000620e+001
8.193907875425765e-003	9.368231e-001	1.026533e+001
8.203673500425765e-003	9.562114e-001	1.048580e+001
8.213439125425765e-003	9.719979e-001	1.066679e+001
8.223204750425765e-003	9.841229e-001	1.080761e+001
8.232970375425764e-003	9.925410e-001	1.090773e+001
8.242736000425764e-003	9.972203e-001	1.096678e+001
8.252501625425764e-003	9.981433e-001	1.098454e+001
8.262267250425764e-003	9.953066e-001	1.096095e+001
8.272032875425764e-003	9.887208e-001	1.089608e+001
8.281798500425763e-003	9.784107e-001	1.079019e+001
8.291564125425763e-003	9.644151e-001	1.064368e+001
8.301329750425763e-003	9.467866e-001	1.045709e+001
8.311095375425763e-003	9.255918e-001	1.023114e+001
8.320861000425762e-003	9.009101e-001	9.966663e+000
8.330626625425762e-003	8.728347e-001	9.664670e+000
8.340392250425762e-003	8.414712e-001	9.326291e+000
8.350157875425762e-003	8.069375e-001	8.952802e+000
8.359923500425762e-003	7.693638e-001	8.545609e+000
8.369689125425761e-003	7.288913e-001	8.106243e+000
8.379454750425761e-003	6.856725e-001	7.636360e+000
8.389220375425761e-003	6.398699e-001	7.137730e+000
8.398986000425761e-003	5.916561e-001	6.612228e+000
8.408751625425761e-003	5.412124e-001	6.061836e+000
8.418517250425760e-003	4.887288e-001	5.488626e+000
8.428282875425760e-003	4.344027e-001	4.894761e+000
8.438048500425760e-003	3.784387e-001	4.282481e+000
8.457579750425760e-003	2.624446e-001	3.012014e+000
8.467345375425759e-003	2.028513e-001	2.358681e+000
8.477111000425759e-003	1.424917e-001	1.696716e+000
8.486876625425759e-003	8.159337e-002	1.029252e+000
8.496642250425759e-003	2.039311e-002	3.661436e-001
8.503308638741051e-003	-2.146244e-002	-8.505967e-002
8.507386230048757e-003	-4.706519e-002	-3.706118e-001
8.512335298877929e-003	-7.810060e-002	-7.227014e-001
8.516694517728537e-003	-1.053684e-001	-1.026391e+000
8.522318606991163e-003	-1.403854e-001	-1.413124e+000
8.532084231991163e-003	-2.007348e-001	-2.079183e+000
8.541849856991163e-003	-2.603824e-001	-2.737439e+000
8.561381106991162e-003	-3.765253e-001	-4.020171e+000
8.580912356991162e-003	-4.870168e-001	-5.242247e+000
8.600443606991162e-003	-5.901949e-001	-6.385455e+000
8.619974856991161e-003	-6.845078e-001	-7.432635e+000
8.639506106991161e-003	-7.685370e-001	-8.368052e+000
8.659037356991160e-003	-8.410186e-001	-9.177646e+000
8.678568606991160e-003	-9.008624e-001	-9.849246e+000
8.698099856991159e-003	-9.471684e-001	-1.037276e+001
8.717631106991159e-003	-9.792399e-001	-1.074031e+001
8.737162356991159e-003	-9.965947e-001	-1.094639e+001
8.756693606991158e-003	-9.989718e-001	-1.098788e+001
8.776224856991158e-003	-9.863353e-001	-1.086416e+001
8.795756106991157e-003	-9.588753e-001	-1.057710e+001
8.815287356991157e-003	-9.170048e-001	-1.013099e+001
8.834818606991157e-003	-8.613537e-001	-9.532577e+000
8.854349856991156e-003	-7.927589e-001	-8.790851e+000
8.873881106991156e-003	-7.122523e-001	-7.916981e+000
8.893412356991155e-003	-6.210446e-001	-6.924120e+000
8.912943606991155e-003	-5.205079e-001	-5.827214e+000
8.932474856991154e-003	-4.121542e-001	-4.642785e+000
8.952006106991154e-003	-2.976133e-001	-3.388707e+000
8.961771731991154e-003	-2.385581e-001	-2.741463e+000
8.971537356991154e-003	-1.786082e-001	-2.084062e+000
8.981302981991153e-003	-1.179892e-001	-1.419241e+000
8.991068606991153e-003	-5.693100e-002	-7.516145e-001
9.000834231991153e-003	4.335555e-003	-8.552870e-002
9.010599856991153e-003	6.562197e-002	5.878599e-001
9.015796899714070e-003	9.816876e-002	9.532410e-001
9.021117348193343e-003	1.313590e-001	1.323755e+000
9.027307893350989e-003	1.697417e-001	1.746836e+000
9.037073518350989e-003	2.297315e-001	2.408950e+000
9.046839143350988e-003	2.889076e-001	3.062166e+000
9.066370393350988e-003	4.037701e-001	4.331187e+000
9.076136018350988e-003	4.590241e-001	4.942327e+000
9.085901643350988e-003	5.125474e-001	5.534823e+000
9.095667268350987e-003	5.641386e-001	6.106452e+000
9.105432893350987e-003	6.136035e-001	6.655066e+000
9.115198518350987e-003	6.607560e-001	7.178604e+000
9.124964143350987e-003	7.054185e-001	7.675097e+000
9.134729768350986e-003	7.474231e-001	8.142677e+000
9.144495393350986e-003	7.866114e-001	8.579586e+000
9.154261018350986e-003	8.228363e-001	8.984180e+000
9.164026643350986e-003	8.559611e-001	9.354937e+000
9.173792268350986e-003	8.858613e-001	9.690462e+000
9.183557893350985e-003	9.124243e-001	9.989492e+000
9.193323518350985e-003	9.355502e-001	1.025090e+001
9.203089143350985e-003	9.551519e-001	1.047371e+001
9.212854768350985e-003	9.711557e-001	1.065708e+001
9.222620393350985e-003	9.835013e-001	1.080032e+001
9.232386018350984e-003	9.921421e-001	1.090289e+001
9.242151643350984e-003	9.970459e-001	1.096441e+001
9.251917268350984e-003	9.981939e-001	1.098464e+001
9.261682893350984e-003	9.955820e-001	1.096352e+001
9.271448518350984e-003	9.892200e-001	1.090112e+001
9.281214143350983e-003	9.791318e-001	1.079767e+001
9.290979768350983e-003	9.653554e-001	1.065358e+001
9.300745393350983e-003	9.479426e-001	1.046937e+001
9.310511018350983e-003	9.269590e-001	1.024575e+001
9.320276643350983e-003	9.024835e-001	9.983555e+000
9.330042268350982e-003	8.746083e-001	9.683776e+000
9.339807893350982e-003	8.434383e-001	9.347540e+000
9.349573518350982e-003	8.090908e-001	8.976113e+000
9.359339143350982e-003	7.716951e-001	8.570894e+000
9.369104768350981e-003	7.313919e-001	8.133410e+000
9.378870393350981e-003	6.883329e-001	7.665304e+000
9.388636018350981e-003	6.426803e-001	7.168342e+000
9.398401643350981e-003	5.946057e-001	6.644393e+000
9.408167268350981e-003	5.442902e-001	6.095433e+000
9.417932893350980e-003	4.919231e-001	5.523529e+000
9.427698518350980e-003	4.377016e-001	4.930837e+000
9.437464143350980e-003	3.818297e-001	4.319594e+000
9.456995393350980e-003	2.659814e-001	3.050777e+000
9.466761018350979e-003	2.064410e-001	2.398045e+000
9.476526643350979e-003	1.461209e-001	1.736520e+000
9.486292268350979e-003	8.524837e-002	1.069256e+000
9.496057893350979e-003	2.406063e-002	4.052191e-001
9.502644372032217e-003	-1.729037e-002	-4.043658e-002
9.507334594045369e-003	-4.673759e-002	-3.669356e-001
9.513104924225168e-003	-8.291285e-002	-7.758087e-001
9.518374521233193e-003	-1.158564e-001	-1.142501e+000
9.523424856542491e-003	-1.472689e-001	-1.489081e+000
9.533190481542490e-003	-2.075337e-001	-2.154206e+000
9.542956106542490e-003	-2.670818e-001	-2.811385e+000
9.562487356542490e-003	-3.829506e-001	-4.091183e+000
9.582018606542489e-003	-4.930713e-001	-5.309273e+000
9.601549856542489e-003	-5.957876e-001	-6.447488e+000
9.621081106542489e-003	-6.895546e-001	-7.488743e+000
9.640612356542488e-003	-7.729619e-001	-8.417392e+000
9.660143606542488e-003	-8.447551e-001	-9.219477e+000
9.679674856542487e-003	-9.038544e-001	-9.882938e+000
9.699206106542487e-003	-9.493707e-001	-1.039781e+001
9.718737356542486e-003	-9.806195e-001	-1.075634e+001
9.738268606542486e-003	-9.971309e-001	-1.095315e+001
9.757799856542486e-003	-9.986564e-001	-1.098528e+001
9.777331106542485e-003	-9.851731e-001	-1.085224e+001
9.796862356542485e-003	-9.568838e-001	-1.055602e+001
9.816393606542484e-003	-9.142140e-001	-1.010109e+001
9.835924856542484e-003	-8.578055e-001	-9.494299e+000
9.855456106542484e-003	-7.885067e-001	-8.744770e+000
9.874987356542483e-003	-7.073600e-001	-7.863791e+000
9.894518606542483e-003	-6.155859e-001	-6.864623e+000
9.914049856542482e-003	-5.145648e-001	-5.762304e+000
9.933581106542482e-003	-4.058160e-001	-4.573441e+000
9.953112356542481e-003	-2.909755e-001	-3.315977e+000
9.962877981542481e-003	-2.318077e-001	-2.667454e+000
9.972643606542481e-003	-1.717706e-001	-2.009067e+000
9.982409231542481e-003	-1.110903e-001	-1.343603e+000
9.992174856542481e-003	-5.000257e-002	-6.754474e-001
1.000000000000000e-002	-8.993685e-004	-1.412103e-001
