Freq.	V(o)
Step Information: Sim=1  (Run: 1/4)
5.95662143529025e+002	(-3.13718825980509e+001dB,6.44027867170153e+001°)
6.02559586074373e+002	(-3.12907242456411e+001dB,6.41448388291266e+001°)
6.09536897240184e+002	(-3.12099205208459e+001dB,6.38850442402722e+001°)
6.16595001861497e+002	(-3.11294764899257e+001dB,6.36234112469138e+001°)
6.23734835482435e+002	(-3.10493972310897e+001dB,6.33599488153672e+001°)
6.30957344480209e+002	(-3.09696878321062e+001dB,6.30946665913682e+001°)
6.38263486190565e+002	(-3.08903533878360e+001dB,6.28275749092778e+001°)
6.45654229034672e+002	(-3.08113989976911e+001dB,6.25586848009053e+001°)
6.53130552647489e+002	(-3.07328297630196e+001dB,6.22880080039231e+001°)
6.60693448007613e+002	(-3.06546507844174e+001dB,6.20155569698484e+001°)
6.68343917568631e+002	(-3.05768671589682e+001dB,6.17413448715680e+001°)
6.76082975391999e+002	(-3.04994839774143e+001dB,6.14653856103802e+001°)
6.83911647281447e+002	(-3.04225063212587e+001dB,6.11876938225298e+001°)
6.91830970918954e+002	(-3.03459392598013e+001dB,6.09082848852104e+001°)
6.99841996002291e+002	(-3.02697878471113e+001dB,6.06271749220113e+001°)
7.07945784384156e+002	(-3.01940571189375e+001dB,6.03443808077827e+001°)
7.16143410212920e+002	(-3.01187520895603e+001dB,6.00599201728962e+001°)
7.24435960075009e+002	(-3.00438777485873e+001dB,5.97738114068770e+001°)
7.32824533138923e+002	(-2.99694390576951e+001dB,5.94860736613850e+001°)
7.41310241300937e+002	(-2.98954409473225e+001dB,5.91967268525211e+001°)
7.49894209332475e+002	(-2.98218883133156e+001dB,5.89057916624381e+001°)
7.58577575029203e+002	(-2.97487860135312e+001dB,5.86132895402344e+001°)
7.67361489361839e+002	(-2.96761388644008e+001dB,5.83192427021104e+001°)
7.76247116628712e+002	(-2.96039516374589e+001dB,5.80236741307672e+001°)
7.85235634610092e+002	(-2.95322290558416e+001dB,5.77266075740311e+001°)
7.94328234724302e+002	(-2.94609757907578e+001dB,5.74280675426841e+001°)
8.03526122185638e+002	(-2.93901964579393e+001dB,5.71280793074862e+001°)
8.12830516164120e+002	(-2.93198956140734e+001dB,5.68266688953729e+001°)
8.22242649947093e+002	(-2.92500777532236e+001dB,5.65238630848156e+001°)
8.31763771102693e+002	(-2.91807473032434e+001dB,5.62196894003307e+001°)
8.41395141645217e+002	(-2.91119086221882e+001dB,5.59141761061287e+001°)
8.51138038202399e+002	(-2.90435659947310e+001dB,5.56073521988929e+001°)
8.60993752184624e+002	(-2.89757236285875e+001dB,5.52992473996793e+001°)
8.70963589956104e+002	(-2.89083856509555e+001dB,5.49898921449332e+001°)
8.81048873008038e+002	(-2.88415561049756e+001dB,5.46793175766177e+001°)
8.91250938133769e+002	(-2.87752389462178e+001dB,5.43675555314512e+001°)
9.01571137605981e+002	(-2.87094380392011e+001dB,5.40546385292538e+001°)
9.12010839355934e+002	(-2.86441571539509e+001dB,5.37405997604039e+001°)
9.22571427154788e+002	(-2.85793999626012e+001dB,5.34254730724088e+001°)
9.33254300797016e+002	(-2.85151700360472e+001dB,5.31092929555939e+001°)
9.44060876285949e+002	(-2.84514708406544e+001dB,5.27920945279180e+001°)
9.54992586021462e+002	(-2.83883057350303e+001dB,5.24739135189247e+001°)
9.66050878989840e+002	(-2.83256779668653e+001dB,5.21547862528414e+001°)
9.77237220955838e+002	(-2.82635906698473e+001dB,5.18347496308383e+001°)
9.88553094656966e+002	(-2.82020468606584e+001dB,5.15138411124650e+001°)
1.00000000000003e+003	(-2.81410494360564e+001dB,5.11920986962811e+001°)
1.01157945425993e+003	(-2.80806011700504e+001dB,5.08695608997010e+001°)
1.02329299228078e+003	(-2.80207047111731e+001dB,5.05462667380754e+001°)
1.03514216667937e+003	(-2.79613625798573e+001dB,5.02222557030325e+001°)
1.04712854805093e+003	(-2.79025771659211e+001dB,4.98975677401054e+001°)
1.05925372517732e+003	(-2.78443507261671e+001dB,4.95722432256741e+001°)
1.07151930523764e+003	(-2.77866853821010e+001dB,4.92463229432503e+001°)
1.08392691402123e+003	(-2.77295831177741e+001dB,4.89198480591387e+001°)
1.09647819614322e+003	(-2.76730457777539e+001dB,4.85928600975055e+001°)
1.10917481526243e+003	(-2.76170750652285e+001dB,4.82654009148924e+001°)
1.12201845430200e+003	(-2.75616725402471e+001dB,4.79375126742092e+001°)
1.13501081567235e+003	(-2.75068396181016e+001dB,4.76092378182460e+001°)
1.14815362149692e+003	(-2.74525775678530e+001dB,4.72806190427425e+001°)
1.16144861384038e+003	(-2.73988875110047e+001dB,4.69516992690567e+001°)
1.17489755493956e+003	(-2.73457704203267e+001dB,4.66225216164733e+001°)
1.18850222743705e+003	(-2.72932271188328e+001dB,4.62931293741965e+001°)
1.20226443461745e+003	(-2.72412582789135e+001dB,4.59635659730702e+001°)
1.21618600064640e+003	(-2.71898644216258e+001dB,4.56338749570702e+001°)
1.23026877081242e+003	(-2.71390459161421e+001dB,4.53040999546147e+001°)
1.24451461177142e+003	(-2.70888029793597e+001dB,4.49742846497382e+001°)
1.25892541179420e+003	(-2.70391356756704e+001dB,4.46444727531758e+001°)
1.27350308101670e+003	(-2.69900439168928e+001dB,4.43147079734043e+001°)
1.28824955169317e+003	(-2.69415274623654e+001dB,4.39850339876869e+001°)
1.30316677845234e+003	(-2.68935859192019e+001dB,4.36554944131682e+001°)
1.31825673855645e+003	(-2.68462187427066e+001dB,4.33261327780670e+001°)
1.33352143216336e+003	(-2.67994252369510e+001dB,4.29969924930111e+001°)
1.34896288259169e+003	(-2.67532045555079e+001dB,4.26681168225632e+001°)
1.36458313658896e+003	(-2.67075557023432e+001dB,4.23395488569800e+001°)
1.38038426460293e+003	(-2.66624775328630e+001dB,4.20113314842510e+001°)
1.39636836105598e+003	(-2.66179687551127e+001dB,4.16835073624615e+001°)
1.41253754462280e+003	(-2.65740279311268e+001dB,4.13561188925199e+001°)
1.42889395851115e+003	(-2.65306534784257e+001dB,4.10292081912938e+001°)
1.44543977074597e+003	(-2.64878436716559e+001dB,4.07028170651945e+001°)
1.46217717445676e+003	(-2.64455966443713e+001dB,4.03769869842488e+001°)
1.47910838816825e+003	(-2.64039103909498e+001dB,4.00517590566964e+001°)
1.49623565609448e+003	(-2.63627827686430e+001dB,3.97271740041493e+001°)
1.51356124843625e+003	(-2.63222114997532e+001dB,3.94032721373475e+001°)
1.53108746168208e+003	(-2.62821941739339e+001dB,3.90800933325450e+001°)
1.54881661891253e+003	(-2.62427282506089e+001dB,3.87576770085560e+001°)
1.56675107010820e+003	(-2.62038110615037e+001dB,3.84360621044921e+001°)
1.58489319246116e+003	(-2.61654398132865e+001dB,3.81152870582178e+001°)
1.60324539069009e+003	(-2.61276115903106e+001dB,3.77953897855486e+001°)
1.62181009735898e+003	(-2.60903233574545e+001dB,3.74764076602177e+001°)
1.64058977319959e+003	(-2.60535719630533e+001dB,3.71583774946307e+001°)
1.65958690743761e+003	(-2.60173541419159e+001dB,3.68413355214289e+001°)
1.67880401812261e+003	(-2.59816665184217e+001dB,3.65253173758794e+001°)
1.69824365246180e+003	(-2.59465056096912e+001dB,3.62103580791052e+001°)
1.71790838715764e+003	(-2.59118678288246e+001dB,3.58964920221709e+001°)
1.73780082874943e+003	(-2.58777494882013e+001dB,3.55837529510337e+001°)
1.75792361395875e+003	(-2.58441468028364e+001dB,3.52721739523699e+001°)
1.77827941003898e+003	(-2.58110558937853e+001dB,3.49617874402829e+001°)
1.79887091512884e+003	(-2.57784727915925e+001dB,3.46526251438985e+001°)
1.81970085861004e+003	(-2.57463934397781e+001dB,3.43447180958505e+001°)
1.84077200146901e+003	(-2.57148136983551e+001dB,3.40380966216569e+001°)
1.86208713666293e+003	(-2.56837293473728e+001dB,3.37327903299874e+001°)
1.88364908948986e+003	(-2.56531360904798e+001dB,3.34288281038173e+001°)
1.90546071796331e+003	(-2.56230295585006e+001dB,3.31262380924662e+001°)
1.92752491319100e+003	(-2.55934053130211e+001dB,3.28250477045117e+001°)
1.94984459975811e+003	(-2.55642588499765e+001dB,3.25252836015740e+001°)
1.97242273611492e+003	(-2.55355856032373e+001dB,3.22269716929580e+001°)
1.99526231496894e+003	(-2.55073809481864e+001dB,3.19301371311457e+001°)
2.01836636368163e+003	(-2.54796402052844e+001dB,3.16348043081227e+001°)
2.04173794466959e+003	(-2.54523586436167e+001dB,3.13409968525277e+001°)
2.06538015581060e+003	(-2.54255314844180e+001dB,3.10487376276083e+001°)
2.08929613085411e+003	(-2.53991539045696e+001dB,3.07580487299665e+001°)
2.11348903983671e+003	(-2.53732210400656e+001dB,3.04689514890778e+001°)
2.13796208950230e+003	(-2.53477279894431e+001dB,3.01814664675633e+001°)
2.16271852372709e+003	(-2.53226698171728e+001dB,2.98956134621968e+001°)
2.18776162394962e+003	(-2.52980415570060e+001dB,2.96114115056253e+001°)
2.21309470960571e+003	(-2.52738382152749e+001dB,2.93288788687824e+001°)
2.23872113856841e+003	(-2.52500547741418e+001dB,2.90480330639720e+001°)
2.26464430759313e+003	(-2.52266861947954e+001dB,2.87688908486004e+001°)
2.29086765276785e+003	(-2.52037274205897e+001dB,2.84914682295320e+001°)
2.31739464996855e+003	(-2.51811733801243e+001dB,2.82157804680480e+001°)
2.34422881532000e+003	(-2.51590189902620e+001dB,2.79418420853801e+001°)
2.37137370566173e+003	(-2.51372591590828e+001dB,2.76696668687984e+001°)
2.39883291901957e+003	(-2.51158887887706e+001dB,2.73992678782270e+001°)
2.42661009508249e+003	(-2.50949027784327e+001dB,2.71306574533623e+001°)
2.45470891568511e+003	(-2.50742960268476e+001dB,2.68638472212713e+001°)
2.48313310529565e+003	(-2.50540634351429e+001dB,2.65988481044422e+001°)
2.51188643150966e+003	(-2.50341999093982e+001dB,2.63356703292645e+001°)
2.54097270554939e+003	(-2.50147003631757e+001dB,2.60743234349130e+001°)
2.57039578276895e+003	(-2.49955597199738e+001dB,2.58148162826118e+001°)
2.60015956316536e+003	(-2.49767729156061e+001dB,2.55571570652525e+001°)
2.63026799189547e+003	(-2.49583349005025e+001dB,2.53013533173441e+001°)
2.66072505979890e+003	(-2.49402406419341e+001dB,2.50474119252701e+001°)
2.69153480392701e+003	(-2.49224851261601e+001dB,2.47953391378290e+001°)
2.72270130807800e+003	(-2.49050633604969e+001dB,2.45451405770355e+001°)
2.75422870333826e+003	(-2.48879703753100e+001dB,2.42968212491600e+001°)
2.78612116862986e+003	(-2.48712012259277e+001dB,2.40503855559836e+001°)
2.81838293126455e+003	(-2.48547509944781e+001dB,2.38058373062473e+001°)
2.85101826750401e+003	(-2.48386147916488e+001dB,2.35631797272745e+001°)
2.88403150312670e+003	(-2.48227877583699e+001dB,2.33224154767453e+001°)
2.91742701400127e+003	(-2.48072650674220e+001dB,2.30835466546038e+001°)
2.95120922666649e+003	(-2.47920419249681e+001dB,2.28465748150779e+001°)
2.98538261891806e+003	(-2.47771135720117e+001dB,2.26115009787932e+001°)
3.01995172040212e+003	(-2.47624752857817e+001dB,2.23783256449627e+001°)
3.05492111321562e+003	(-2.47481223810444e+001dB,2.21470488036355e+001°)
3.09029543251370e+003	(-2.47340502113443e+001dB,2.19176699479855e+001°)
3.12607936712406e+003	(-2.47202541701754e+001dB,2.16901880866266e+001°)
3.16227766016849e+003	(-2.47067296920824e+001dB,2.14646017559367e+001°)
3.19889510969151e+003	(-2.46934722536952e+001dB,2.12409090323760e+001°)
3.23593656929639e+003	(-2.46804773746968e+001dB,2.10191075447858e+001°)
3.27340694878850e+003	(-2.46677406187259e+001dB,2.07991944866541e+001°)
3.31131121482603e+003	(-2.46552575942166e+001dB,2.05811666283345e+001°)
3.34965439157839e+003	(-2.46430239551754e+001dB,2.03650203292057e+001°)
3.38844156139214e+003	(-2.46310354018984e+001dB,2.01507515497621e+001°)
3.42767786546462e+003	(-2.46192876816290e+001dB,1.99383558636210e+001°)
3.46736850452544e+003	(-2.46077765891584e+001dB,1.97278284694392e+001°)
3.50751873952580e+003	(-2.45964979673699e+001dB,1.95191642027272e+001°)
3.54813389233588e+003	(-2.45854477077297e+001dB,1.93123575475522e+001°)
3.58921934645018e+003	(-2.45746217507241e+001dB,1.91074026481220e+001°)
3.63078054770114e+003	(-2.45640160862463e+001dB,1.89042933202406e+001°)
3.67282300498098e+003	(-2.45536267539341e+001dB,1.87030230626290e+001°)
3.71535229097186e+003	(-2.45434498434585e+001dB,1.85035850681038e+001°)
3.75837404288457e+003	(-2.45334814947676e+001dB,1.83059722346070e+001°)
3.80189396320575e+003	(-2.45237178982852e+001dB,1.81101771760817e+001°)
3.84591782045367e+003	(-2.45141552950665e+001dB,1.79161922331880e+001°)
3.89045144994294e+003	(-2.45047899769122e+001dB,1.77240094838539e+001°)
3.93550075455792e+003	(-2.44956182864436e+001dB,1.75336207536578e+001°)
3.98107170553511e+003	(-2.44866366171386e+001dB,1.73450176260370e+001°)
4.02717034325474e+003	(-2.44778414133312e+001dB,1.71581914523206e+001°)
4.07380277804127e+003	(-2.44692291701765e+001dB,1.69731333615821e+001°)
4.12097519097345e+003	(-2.44607964335808e+001dB,1.67898342703100e+001°)
4.16869383470350e+003	(-2.44525398001007e+001dB,1.66082848918932e+001°)
4.21696503428598e+003	(-2.44444559168107e+001dB,1.64284757459207e+001°)
4.26579518801608e+003	(-2.44365414811416e+001dB,1.62503971672921e+001°)
4.31519076827781e+003	(-2.44287932406913e+001dB,1.60740393151394e+001°)
4.36515832240182e+003	(-2.44212079930084e+001dB,1.58993921815581e+001°)
4.41570447353329e+003	(-2.44137825853512e+001dB,1.57264456001472e+001°)
4.46683592150979e+003	(-2.44065139144224e+001dB,1.55551892543583e+001°)
4.51855944374939e+003	(-2.43993989260814e+001dB,1.53856126856526e+001°)
4.57088189614892e+003	(-2.43924346150343e+001dB,1.52177053014676e+001°)
4.62381021399277e+003	(-2.43856180245055e+001dB,1.50514563829924e+001°)
4.67735141287215e+003	(-2.43789462458880e+001dB,1.48868550927528e+001°)
4.73151258961498e+003	(-2.43724164183779e+001dB,1.47238904820082e+001°)
4.78630092322656e+003	(-2.43660257285904e+001dB,1.45625514979588e+001°)
4.84172367584117e+003	(-2.43597714101615e+001dB,1.44028269907679e+001°)
4.89778819368464e+003	(-2.43536507433341e+001dB,1.42447057203970e+001°)
4.95450190804808e+003	(-2.43476610545305e+001dB,1.40881763632584e+001°)
5.01187233627291e+003	(-2.43417997159132e+001dB,1.39332275186852e+001°)
5.06990708274723e+003	(-2.43360641449324e+001dB,1.37798477152218e+001°)
5.12861383991384e+003	(-2.43304518038644e+001dB,1.36280254167354e+001°)
5.18800038928980e+003	(-2.43249601993386e+001dB,1.34777490283529e+001°)
5.24807460249792e+003	(-2.43195868818563e+001dB,1.33290069022230e+001°)
5.30884444231008e+003	(-2.43143294453011e+001dB,1.31817873431081e+001°)
5.37031796370273e+003	(-2.43091855264415e+001dB,1.30360786138065e+001°)
5.43250331492453e+003	(-2.43041528044272e+001dB,1.28918689404090e+001°)
5.49540873857645e+003	(-2.42992290002791e+001dB,1.27491465173918e+001°)
5.55904257270424e+003	(-2.42944118763744e+001dB,1.26078995125478e+001°)
5.62341325190370e+003	(-2.42896992359262e+001dB,1.24681160717609e+001°)
5.68852930843863e+003	(-2.42850889224606e+001dB,1.23297843236234e+001°)
5.75439937337179e+003	(-2.42805788192891e+001dB,1.21928923839019e+001°)
5.82103217770893e+003	(-2.42761668489786e+001dB,1.20574283598525e+001°)
5.88843655355611e+003	(-2.42718509728198e+001dB,1.19233803543900e+001°)
5.95662143529033e+003	(-2.42676291902929e+001dB,1.17907364701124e+001°)
6.02559586074381e+003	(-2.42634995385330e+001dB,1.16594848131843e+001°)
6.09536897240192e+003	(-2.42594600917944e+001dB,1.15296134970827e+001°)
6.16595001861506e+003	(-2.42555089609148e+001dB,1.14011106462069e+001°)
6.23734835482443e+003	(-2.42516442927796e+001dB,1.12739643993567e+001°)
6.30957344480217e+003	(-2.42478642697868e+001dB,1.11481629130806e+001°)
6.38263486190573e+003	(-2.42441671093136e+001dB,1.10236943648981e+001°)
6.45654229034680e+003	(-2.42405510631833e+001dB,1.09005469563981e+001°)
6.53130552647498e+003	(-2.42370144171345e+001dB,1.07787089162172e+001°)
6.60693448007622e+003	(-2.42335554902929e+001dB,1.06581685028999e+001°)
6.68343917568641e+003	(-2.42301726346449e+001dB,1.05389140076434e+001°)
6.76082975392008e+003	(-2.42268642345135e+001dB,1.04209337569319e+001°)
6.83911647281456e+003	(-2.42236287060384e+001dB,1.03042161150599e+001°)
6.91830970918964e+003	(-2.42204644966584e+001dB,1.01887494865506e+001°)
6.99841996002301e+003	(-2.42173700845976e+001dB,1.00745223184697e+001°)
7.07945784384166e+003	(-2.42143439783553e+001dB,9.96152310263865e+000°)
7.16143410212930e+003	(-2.42113847161996e+001dB,9.84974037774960e+000°)
7.24435960075019e+003	(-2.42084908656657e+001dB,9.73916273138479e+000°)
7.32824533138933e+003	(-2.42056610230583e+001dB,9.62977880194296e+000°)
7.41310241300947e+003	(-2.42028938129578e+001dB,9.52157728047538e+000°)
7.49894209332485e+003	(-2.42001878877322e+001dB,9.41454691243409e+000°)
7.58577575029214e+003	(-2.41975419270535e+001dB,9.30867649933474e+000°)
7.67361489361849e+003	(-2.41949546374183e+001dB,9.20395490033657e+000°)
7.76247116628723e+003	(-2.41924247516744e+001dB,9.10037103374195e+000°)
7.85235634610103e+003	(-2.41899510285523e+001dB,8.99791387841784e+000°)
7.94328234724313e+003	(-2.41875322522015e+001dB,8.89657247514138e+000°)
8.03526122185649e+003	(-2.41851672317328e+001dB,8.79633592787216e+000°)
8.12830516164132e+003	(-2.41828548007658e+001dB,8.69719340495311e+000°)
8.22242649947104e+003	(-2.41805938169818e+001dB,8.59913414024245e+000°)
8.31763771102704e+003	(-2.41783831616820e+001dB,8.50214743417866e+000°)
8.41395141645229e+003	(-2.41762217393525e+001dB,8.40622265478073e+000°)
8.51138038202411e+003	(-2.41741084772333e+001dB,8.31134923858562e+000°)
8.60993752184635e+003	(-2.41720423248947e+001dB,8.21751669152509e+000°)
8.70963589956116e+003	(-2.41700222538178e+001dB,8.12471458974367e+000°)
8.81048873008050e+003	(-2.41680472569824e+001dB,8.03293258035990e+000°)
8.91250938133782e+003	(-2.41661163484594e+001dB,7.94216038217264e+000°)
9.01571137605994e+003	(-2.41642285630098e+001dB,7.85238778631417e+000°)
9.12010839355947e+003	(-2.41623829556892e+001dB,7.76360465685217e+000°)
9.22571427154801e+003	(-2.41605786014579e+001dB,7.67580093134192e+000°)
9.33254300797029e+003	(-2.41588145947975e+001dB,7.58896662133088e+000°)
9.44060876285962e+003	(-2.41570900493328e+001dB,7.50309181281685e+000°)
9.54992586021475e+003	(-2.41554040974592e+001dB,7.41816666666184e+000°)
9.66050878989853e+003	(-2.41537558899768e+001dB,7.33418141896267e+000°)
9.77237220955851e+003	(-2.41521445957294e+001dB,7.25112638138037e+000°)
9.88553094656980e+003	(-2.41505694012497e+001dB,7.16899194142949e+000°)
1.00000000000004e+004	(-2.41490295104101e+001dB,7.08776856272903e+000°)
1.01157945425994e+004	(-2.41475241440788e+001dB,7.00744678521621e+000°)
1.02329299228080e+004	(-2.41460525397824e+001dB,6.92801722532468e+000°)
1.03514216667939e+004	(-2.41446139513733e+001dB,6.84947057612830e+000°)
1.04712854805094e+004	(-2.41432076487028e+001dB,6.77179760745194e+000°)
1.05925372517733e+004	(-2.41418329173002e+001dB,6.69498916595056e+000°)
1.07151930523765e+004	(-2.41404890580567e+001dB,6.61903617515768e+000°)
1.08392691402125e+004	(-2.41391753869154e+001dB,6.54392963550465e+000°)
