time	V(6)	V(n006)
Step Information: Vdc=-500m  (Run: 1/3)
8.147439421887523e-003	1.415403e+001	1.299456e+000
8.147558970311292e-003	1.415539e+001	1.299907e+000
8.147618145711449e-003	1.415601e+001	1.300130e+000
8.147677236260018e-003	1.415658e+001	1.300353e+000
8.147769525333927e-003	1.415738e+001	1.300700e+000
8.147912727411309e-003	1.415840e+001	1.301239e+000
8.148125285148706e-003	1.415955e+001	1.302037e+000
8.148342705311824e-003	1.416035e+001	1.302852e+000
8.148542228736408e-003	1.416080e+001	1.303599e+000
8.148755506756986e-003	1.416109e+001	1.304396e+000
8.148974619403688e-003	1.416125e+001	1.305213e+000
8.149209276573415e-003	1.416136e+001	1.306086e+000
8.149484203238896e-003	1.416143e+001	1.307107e+000
8.149811048525347e-003	1.416150e+001	1.308317e+000
8.150244400714005e-003	1.416159e+001	1.309917e+000
8.150806872453516e-003	1.416171e+001	1.311982e+000
8.151770714466067e-003	1.416194e+001	1.315498e+000
8.152908622163640e-003	1.416222e+001	1.319619e+000
8.153374809044213e-003	1.416232e+001	1.321297e+000
8.153662817958634e-003	1.416236e+001	1.322329e+000
8.153836266644222e-003	1.416238e+001	1.322948e+000
8.154046637752242e-003	1.416238e+001	1.323699e+000
8.154154668959067e-003	1.416238e+001	1.324083e+000
8.154277136254384e-003	1.416237e+001	1.324519e+000
8.154431732628711e-003	1.416236e+001	1.325068e+000
8.154659165245872e-003	1.416235e+001	1.325874e+000
8.154911353830729e-003	1.416233e+001	1.326767e+000
8.155299844117061e-003	1.416232e+001	1.328136e+000
8.155890972160667e-003	1.416238e+001	1.330213e+000
8.156152210930608e-003	1.416253e+001	1.331128e+000
8.156296502828366e-003	1.416270e+001	1.331632e+000
8.156497386241798e-003	1.416292e+001	1.332332e+000
8.156635543090606e-003	1.416300e+001	1.332813e+000
8.156762761364969e-003	1.416303e+001	1.333255e+000
8.156908561024292e-003	1.416303e+001	1.333761e+000
8.157104613655699e-003	1.416304e+001	1.334440e+000
8.157419654466931e-003	1.416304e+001	1.335529e+000
8.158896598917765e-003	1.416304e+001	1.340577e+000
8.160865858185545e-003	1.416304e+001	1.347165e+000
8.164804376721105e-003	1.416304e+001	1.359881e+000
8.171811411148137e-003	1.416304e+001	1.381313e+000
8.178697880174014e-003	1.416304e+001	1.400713e+000
8.188463505174014e-003	1.416304e+001	1.425308e+000
8.198229130174014e-003	1.416304e+001	1.446668e+000
8.207994755174013e-003	1.416304e+001	1.464465e+000
8.217760380174013e-003	1.416304e+001	1.478631e+000
8.227526005174013e-003	1.416304e+001	1.489115e+000
8.237291630174013e-003	1.416304e+001	1.495876e+000
8.247057255174013e-003	1.416304e+001	1.498888e+000
8.256822880174012e-003	1.416304e+001	1.498141e+000
8.266588505174012e-003	1.416304e+001	1.493637e+000
8.276354130174012e-003	1.416304e+001	1.485394e+000
8.286119755174012e-003	1.416304e+001	1.473441e+000
8.295885380174011e-003	1.416304e+001	1.457825e+000
8.305651005174011e-003	1.416304e+001	1.438603e+000
8.315416630174011e-003	1.416304e+001	1.415849e+000
8.325182255174011e-003	1.416304e+001	1.389648e+000
8.334947880174011e-003	1.416304e+001	1.360099e+000
8.344713505174010e-003	1.416305e+001	1.327720e+000
8.349326325942621e-003	1.416305e+001	1.311397e+000
8.352050510554982e-003	1.416306e+001	1.301342e+000
8.353666148410117e-003	1.416308e+001	1.295248e+000
8.354935431669040e-003	1.416310e+001	1.290392e+000
8.356157574852677e-003	1.416314e+001	1.285665e+000
8.357370266286012e-003	1.416321e+001	1.280927e+000
8.358743407807803e-003	1.416330e+001	1.275507e+000
8.360190146602791e-003	1.416341e+001	1.269745e+000
8.360784352008962e-003	1.416345e+001	1.267361e+000
8.361207013080402e-003	1.416348e+001	1.265656e+000
8.361446650259086e-003	1.416350e+001	1.264687e+000
8.361618432376376e-003	1.416350e+001	1.263991e+000
8.361769954045395e-003	1.416350e+001	1.263377e+000
8.361973791207077e-003	1.416349e+001	1.262549e+000
8.362175173736218e-003	1.416347e+001	1.261729e+000
8.362577938794500e-003	1.416340e+001	1.260087e+000
8.362976749451927e-003	1.416331e+001	1.258456e+000
8.363441111984091e-003	1.416318e+001	1.256549e+000
8.364340459693470e-003	1.416288e+001	1.252841e+000
8.364923132955974e-003	1.416267e+001	1.250429e+000
8.365251207779959e-003	1.416252e+001	1.249066e+000
8.365453888371142e-003	1.416237e+001	1.248222e+000
8.365577050462819e-003	1.416218e+001	1.247708e+000
8.365674346422701e-003	1.416188e+001	1.247302e+000
8.365763806647594e-003	1.416135e+001	1.246929e+000
8.365851128372586e-003	1.416040e+001	1.246564e+000
8.365947674104696e-003	1.415867e+001	1.246160e+000
8.366018600732108e-003	1.415673e+001	1.245863e+000
8.366095817090415e-003	1.415378e+001	1.245540e+000
8.366120105046769e-003	1.415249e+001	1.245438e+000
8.366143377469755e-003	1.415108e+001	1.245341e+000
8.366162788841020e-003	1.414990e+001	1.245260e+000
8.366183890980780e-003	1.414854e+001	1.245171e+000
8.366226095260297e-003	1.414555e+001	1.244994e+000
8.366296086620205e-003	1.414004e+001	1.244701e+000
8.366368457125406e-003	1.413348e+001	1.244397e+000
8.366513198135809e-003	1.411802e+001	1.243790e+000
8.366682403473843e-003	1.409621e+001	1.243078e+000
8.366862880520059e-003	1.406798e+001	1.242319e+000
8.367056981202350e-003	1.403330e+001	1.241501e+000
8.367238197194798e-003	1.399963e+001	1.240737e+000
8.367481703661120e-003	1.395602e+001	1.239708e+000
8.367737832052675e-003	1.391420e+001	1.238624e+000
8.368199238404766e-003	1.384913e+001	1.236664e+000
8.369004716149354e-003	1.375497e+001	1.233230e+000
8.369886847240483e-003	1.367177e+001	1.229450e+000
8.370778582245936e-003	1.360360e+001	1.225605e+000
8.371712056355453e-003	1.354310e+001	1.221556e+000
8.372770538698523e-003	1.348201e+001	1.216934e+000
8.373838804232226e-003	1.342482e+001	1.212239e+000
8.374965277538256e-003	1.336714e+001	1.207250e+000
8.376326330417768e-003	1.329900e+001	1.201166e+000
8.378849224847201e-003	1.317331e+001	1.189739e+000
8.389487777737558e-003	1.262536e+001	1.139467e+000
8.399253402737558e-003	1.209724e+001	1.091017e+000
8.409019027737557e-003	1.154616e+001	1.040512e+000
8.418784652737557e-003	1.097231e+001	9.879717e-001
8.428550277737557e-003	1.037785e+001	9.335951e-001
8.438315902737557e-003	9.765019e+000	8.775866e-001
8.448081527737556e-003	9.136122e+000	8.201569e-001
8.457847152737556e-003	8.493525e+000	7.615222e-001
8.467612777737556e-003	7.839649e+000	7.019032e-001
8.477378402737556e-003	7.176955e+000	6.415243e-001
8.496909652737555e-003	5.835120e+000	5.193977e-001
8.516440902737555e-003	4.488227e+000	3.969794e-001
8.535972152737555e-003	3.156599e+000	2.761106e-001
8.545737777737554e-003	2.502841e+000	2.168271e-001
8.555503402737554e-003	1.860502e+000	1.586093e-001
8.565269027737554e-003	1.232292e+000	1.016765e-001
8.575034652737554e-003	6.233553e-001	4.624287e-002
8.584800277737554e-003	3.559748e-002	-7.482915e-003
8.594565902737553e-003	-5.420839e-001	-5.952796e-002
8.600152295521866e-003	-8.676203e-001	-8.835295e-002
8.606493102467050e-003	-1.222862e+000	-1.200329e-001
8.613183463841854e-003	-1.581225e+000	-1.522835e-001
8.622949088841854e-003	-2.082006e+000	-1.972796e-001
8.632714713841853e-003	-2.555993e+000	-2.398416e-001
8.642480338841853e-003	-2.999565e+000	-2.796189e-001
8.652245963841853e-003	-3.411089e+000	-3.164619e-001
8.662011588841853e-003	-3.789060e+000	-3.502319e-001
8.671777213841853e-003	-4.132058e+000	-3.808019e-001
8.681542838841852e-003	-4.438801e+000	-4.080567e-001
8.691308463841852e-003	-4.708138e+000	-4.318938e-001
8.701074088841852e-003	-4.939060e+000	-4.522235e-001
8.710839713841852e-003	-5.130698e+000	-4.689692e-001
8.720605338841852e-003	-5.282334e+000	-4.820679e-001
8.730370963841851e-003	-5.393399e+000	-4.914703e-001
8.740136588841851e-003	-5.463475e+000	-4.971411e-001
8.749902213841851e-003	-5.492301e+000	-4.990589e-001
8.759667838841851e-003	-5.479769e+000	-4.972164e-001
8.769433463841850e-003	-5.425928e+000	-4.916206e-001
8.779199088841850e-003	-5.330981e+000	-4.822926e-001
8.788964713841850e-003	-5.195287e+000	-4.692675e-001
8.798730338841850e-003	-5.019359e+000	-4.525942e-001
8.808495963841850e-003	-4.803860e+000	-4.323356e-001
8.818261588841849e-003	-4.549603e+000	-4.085680e-001
8.828027213841849e-003	-4.257548e+000	-3.813806e-001
8.837792838841849e-003	-3.928798e+000	-3.508760e-001
8.847558463841849e-003	-3.564596e+000	-3.171688e-001
8.857324088841849e-003	-3.166320e+000	-2.803860e-001
8.867089713841848e-003	-2.735485e+000	-2.406660e-001
8.876855338841848e-003	-2.273739e+000	-1.981583e-001
8.886620963841848e-003	-1.782881e+000	-1.530229e-001
8.896386588841848e-003	-1.264968e+000	-1.054297e-001
8.906152213841848e-003	-7.231595e-001	-5.555775e-002
8.915917838841847e-003	-1.652011e-001	-3.659212e-003
8.924316139510686e-003	3.333593e-001	4.236333e-002
8.928939857333637e-003	6.239560e-001	6.830763e-002
8.934262642303402e-003	9.643262e-001	9.874745e-002
8.941093172897962e-003	1.400524e+000	1.385047e-001
8.950858797897962e-003	2.035655e+000	1.964053e-001
8.960624422897962e-003	2.682173e+000	2.553425e-001
8.980155672897961e-003	4.004114e+000	3.757542e-001
8.999686922897961e-003	5.348263e+000	4.980347e-001
9.019218172897961e-003	6.694557e+000	6.203448e-001
9.028983797897960e-003	7.362185e+000	6.809353e-001
9.038749422897960e-003	8.022782e+000	7.408447e-001
9.048515047897960e-003	8.673862e+000	7.998477e-001
9.058280672897960e-003	9.312977e+000	8.577221e-001
9.068046297897960e-003	9.937719e+000	9.142501e-001
9.077811922897959e-003	1.054574e+001	9.692191e-001
9.087577547897959e-003	1.113475e+001	1.022422e+000
9.097343172897959e-003	1.170253e+001	1.073658e+000
9.107108797897959e-003	1.224695e+001	1.122736e+000
9.116874422897959e-003	1.276595e+001	1.169470e+000
9.126640047897958e-003	1.325759e+001	1.213683e+000
9.136405672897958e-003	1.372337e+001	1.255522e+000
9.141942618371500e-003	1.397399e+001	1.278143e+000
9.144140733482496e-003	1.406456e+001	1.286813e+000
9.145419586478925e-003	1.410724e+001	1.291754e+000
9.146786127146350e-003	1.414205e+001	1.296978e+000
9.147291718019701e-003	1.415181e+001	1.298897e+000
9.147486045161947e-003	1.415448e+001	1.299632e+000
9.147676623624684e-003	1.415652e+001	1.300350e+000
9.147763712195316e-003	1.415732e+001	1.300678e+000
9.147864855574997e-003	1.415808e+001	1.301059e+000
9.148067142334359e-003	1.415927e+001	1.301819e+000
9.148268361333721e-003	1.416012e+001	1.302574e+000
9.148476449771679e-003	1.416067e+001	1.303353e+000
9.148697436506105e-003	1.416102e+001	1.304179e+000
9.148901575020938e-003	1.416121e+001	1.304941e+000
9.149144695066128e-003	1.416133e+001	1.305846e+000
9.149382769738144e-003	1.416141e+001	1.306731e+000
9.149715912084334e-003	1.416148e+001	1.307966e+000
9.150061911870337e-003	1.416156e+001	1.309244e+000
9.150622736126664e-003	1.416167e+001	1.311308e+000
9.151273479398345e-003	1.416182e+001	1.313687e+000
9.152574965941709e-003	1.416214e+001	1.318416e+000
9.153031358153554e-003	1.416225e+001	1.320064e+000
9.153370907242100e-003	1.416232e+001	1.321283e+000
9.153635005481499e-003	1.416236e+001	1.322229e+000
9.153788900838173e-003	1.416238e+001	1.322779e+000
9.153991450177680e-003	1.416238e+001	1.323502e+000
9.154109767103005e-003	1.416238e+001	1.323923e+000
9.154228611291358e-003	1.416237e+001	1.324346e+000
9.154389566555659e-003	1.416236e+001	1.324918e+000
9.154579540342321e-003	1.416235e+001	1.325592e+000
9.154815479134231e-003	1.416234e+001	1.326428e+000
9.155139225734238e-003	1.416232e+001	1.327571e+000
9.155664242110758e-003	1.416231e+001	1.329418e+000
9.155937797936768e-003	1.416236e+001	1.330378e+000
9.156111927072493e-003	1.416248e+001	1.330987e+000
9.156246374500207e-003	1.416265e+001	1.331457e+000
9.156448257409362e-003	1.416289e+001	1.332161e+000
9.156603632348369e-003	1.416299e+001	1.332702e+000
9.156730266509962e-003	1.416302e+001	1.333142e+000
9.156878886470805e-003	1.416303e+001	1.333658e+000
9.157053042388416e-003	1.416304e+001	1.334262e+000
9.157361809404444e-003	1.416304e+001	1.335329e+000
9.158603453008746e-003	1.416304e+001	1.339582e+000
9.160258977814483e-003	1.416304e+001	1.345157e+000
9.163298857475168e-003	1.416304e+001	1.355095e+000
9.169378616796538e-003	1.416304e+001	1.373942e+000
9.178440546792312e-003	1.416304e+001	1.399825e+000
9.188206171792312e-003	1.416304e+001	1.424698e+000
9.197971796792312e-003	1.416304e+001	1.446150e+000
9.207737421792312e-003	1.416304e+001	1.464042e+000
9.217503046792312e-003	1.416304e+001	1.478305e+000
9.227268671792311e-003	1.416304e+001	1.488886e+000
9.237034296792311e-003	1.416304e+001	1.495746e+000
9.246799921792311e-003	1.416304e+001	1.498857e+000
9.256565546792311e-003	1.416304e+001	1.498209e+000
9.266331171792311e-003	1.416304e+001	1.493804e+000
9.276096796792310e-003	1.416304e+001	1.485659e+000
9.285862421792310e-003	1.416304e+001	1.473803e+000
9.295628046792310e-003	1.416304e+001	1.458283e+000
9.305393671792310e-003	1.416304e+001	1.439155e+000
9.315159296792309e-003	1.416304e+001	1.416493e+000
9.324924921792309e-003	1.416304e+001	1.390382e+000
9.334690546792309e-003	1.416304e+001	1.360919e+000
9.344456171792309e-003	1.416305e+001	1.328485e+000
9.350824136617914e-003	1.416306e+001	1.305822e+000
9.353585152304434e-003	1.416308e+001	1.295533e+000
9.355386016480840e-003	1.416311e+001	1.288648e+000
9.356638342872266e-003	1.416316e+001	1.283792e+000
9.357885308305194e-003	1.416324e+001	1.278901e+000
9.359259049301252e-003	1.416334e+001	1.273455e+000
9.360899115264210e-003	1.416346e+001	1.266892e+000
9.361506578125735e-003	1.416350e+001	1.264443e+000
9.361823927393771e-003	1.416350e+001	1.263157e+000
9.362035613448002e-003	1.416349e+001	1.262297e+000
9.362254290408543e-003	1.416346e+001	1.261407e+000
9.362691644329626e-003	1.416337e+001	1.259622e+000
9.363126843331699e-003	1.416327e+001	1.257841e+000
9.363634933569696e-003	1.416312e+001	1.255752e+000
9.364651114045691e-003	1.416277e+001	1.251556e+000
9.365040076835954e-003	1.416262e+001	1.249944e+000
9.365305055588347e-003	1.416249e+001	1.248842e+000
9.365464377112016e-003	1.416236e+001	1.248178e+000
9.365583106671006e-003	1.416216e+001	1.247683e+000
9.365680572551258e-003	1.416185e+001	1.247276e+000
9.365770280989455e-003	1.416129e+001	1.246902e+000
9.365858145012134e-003	1.416029e+001	1.246534e+000
9.365954163595936e-003	1.415850e+001	1.246133e+000
9.366023145116227e-003	1.415656e+001	1.245844e+000
9.366098439600684e-003	1.415358e+001	1.245529e+000
9.366124420161121e-003	1.415219e+001	1.245420e+000
9.366151599840408e-003	1.415053e+001	1.245306e+000
9.366171638999629e-003	1.414929e+001	1.245222e+000
9.366193784798952e-003	1.414782e+001	1.245130e+000
9.366238076397597e-003	1.414462e+001	1.244944e+000
9.366296884270063e-003	1.413984e+001	1.244697e+000
9.366413697552336e-003	1.412891e+001	1.244207e+000
9.366537413053537e-003	1.411529e+001	1.243688e+000
9.366697620469424e-003	1.409398e+001	1.243014e+000
9.366880206727032e-003	1.406486e+001	1.242246e+000
9.367079662378616e-003	1.402892e+001	1.241406e+000
9.367249947169507e-003	1.399729e+001	1.240687e+000
9.367493200139234e-003	1.395396e+001	1.239659e+000
9.367764614926111e-003	1.390998e+001	1.238510e+000
9.368234180147273e-003	1.384453e+001	1.236516e+000
9.369078596247041e-003	1.374719e+001	1.232914e+000
9.369928956742586e-003	1.366813e+001	1.229269e+000
9.370847218004335e-003	1.359885e+001	1.225308e+000
9.371766116177016e-003	1.353980e+001	1.221320e+000
9.372857553089789e-003	1.347722e+001	1.216553e+000
9.373898975239605e-003	1.342166e+001	1.211973e+000
9.375045987536265e-003	1.336307e+001	1.206891e+000
9.376433554133938e-003	1.329365e+001	1.200683e+000
9.379171615704805e-003	1.315720e+001	1.188266e+000
9.389827007209795e-003	1.260749e+001	1.137827e+000
9.399592632209795e-003	1.207851e+001	1.089299e+000
9.409358257209795e-003	1.152660e+001	1.038720e+000
9.419123882209795e-003	1.095199e+001	9.861124e-001
9.428889507209794e-003	1.035686e+001	9.316757e-001
9.438655132209794e-003	9.743429e+000	8.756142e-001
9.448420757209794e-003	9.114016e+000	8.181390e-001
9.458186382209794e-003	8.470986e+000	7.594664e-001
9.467952007209794e-003	7.816762e+000	6.998173e-001
9.477717632209793e-003	7.153807e+000	6.394160e-001
9.497248882209793e-003	5.811711e+000	5.172687e-001
9.516780132209793e-003	4.464910e+000	3.948616e-001
9.536311382209792e-003	3.133726e+000	2.740358e-001
9.546077007209792e-003	2.480323e+000	2.147856e-001
9.555842632209792e-003	1.838426e+000	1.566088e-001
9.565608257209791e-003	1.210764e+000	9.972454e-002
9.575373882209791e-003	6.013801e-001	4.429802e-002
9.584067875542340e-003	7.844792e-002	-3.567772e-003
9.593833500542340e-003	-4.983985e-001	-5.575856e-002
9.598533622448032e-003	-7.747582e-001	-8.015373e-002
9.604193872924419e-003	-1.096489e+000	-1.086828e-001
9.610481705434106e-003	-1.437522e+000	-1.393621e-001
9.620247330434106e-003	-1.945714e+000	-1.850339e-001
9.630012955434105e-003	-2.427839e+000	-2.283384e-001
9.639778580434105e-003	-2.879987e+000	-2.689015e-001
9.649544205434105e-003	-3.300531e+000	-3.065707e-001
9.659309830434105e-003	-3.687932e+000	-3.412041e-001
9.669075455434105e-003	-4.040740e+000	-3.726715e-001
9.678841080434104e-003	-4.357634e+000	-4.008542e-001
9.688606705434104e-003	-4.637427e+000	-4.256464e-001
9.698372330434104e-003	-4.879069e+000	-4.469547e-001
9.708137955434104e-003	-5.081654e+000	-4.646988e-001
9.717903580434104e-003	-5.244421e+000	-4.788120e-001
9.727669205434103e-003	-5.366758e+000	-4.892412e-001
9.737434830434103e-003	-5.448207e+000	-4.959471e-001
9.747200455434103e-003	-5.488463e+000	-4.989045e-001
9.756966080434103e-003	-5.487375e+000	-4.981022e-001
9.766731705434103e-003	-5.444948e+000	-4.935433e-001
9.776497330434102e-003	-5.361344e+000	-4.852450e-001
9.786262955434102e-003	-5.236879e+000	-4.732384e-001
9.796028580434102e-003	-5.072021e+000	-4.575687e-001
9.805794205434102e-003	-4.867395e+000	-4.382950e-001
9.815559830434101e-003	-4.623771e+000	-4.154897e-001
9.825325455434101e-003	-4.342069e+000	-3.892388e-001
9.835091080434101e-003	-4.023353e+000	-3.596410e-001
9.844856705434101e-003	-3.668827e+000	-3.268076e-001
9.854622330434101e-003	-3.279832e+000	-2.908624e-001
9.864387955434100e-003	-2.857846e+000	-2.519405e-001
9.874153580434100e-003	-2.404478e+000	-2.101884e-001
9.883919205434100e-003	-1.921484e+000	-1.657634e-001
9.893684830434100e-003	-1.410831e+000	-1.188326e-001
