time	V(a)
5.088183800541034e-001	-8.915724e-001
5.088750348226393e-001	-6.829925e-001
5.089370524801666e-001	-3.727984e-001
5.089876600171104e-001	-7.553980e-002
5.090398181001828e-001	2.417021e-001
5.090879347348933e-001	5.104105e-001
5.091446537351638e-001	7.722324e-001
5.091836575019701e-001	9.068441e-001
5.092054726067247e-001	9.577807e-001
5.092216749043005e-001	9.814418e-001
5.092392378487332e-001	9.939546e-001
5.092609947556802e-001	9.929302e-001
5.092828974710116e-001	9.712663e-001
5.093184206865946e-001	8.914537e-001
5.093750986635836e-001	6.827194e-001
5.094370808680877e-001	3.726082e-001
5.094879030159375e-001	7.403498e-002
5.095399300702496e-001	-2.423431e-001
5.095882331663165e-001	-5.119228e-001
5.096449320284706e-001	-7.733854e-001
5.096837178223935e-001	-9.070420e-001
5.097055168403771e-001	-9.578618e-001
5.097217081303457e-001	-9.814794e-001
5.097392781164307e-001	-9.939745e-001
5.097610097800439e-001	-9.929272e-001
5.097829219129140e-001	-9.712287e-001
5.098184601586491e-001	-8.913384e-001
5.098751606786720e-001	-6.824540e-001
5.099371084706346e-001	-3.724237e-001
5.099881370843029e-001	-7.258543e-002
5.100400386805247e-001	2.429650e-001
5.100885212438395e-001	5.133808e-001
5.101452010746594e-001	7.744978e-001
5.101837761817040e-001	9.072333e-001
5.102055596392219e-001	9.579402e-001
5.102217402798978e-001	9.815158e-001
5.102393170815884e-001	9.939936e-001
5.102610243180041e-001	9.929242e-001
5.102829455634679e-001	9.711924e-001
5.103184983522671e-001	8.912268e-001
5.103752206827497e-001	6.821972e-001
5.104371352029308e-001	3.722456e-001
5.104883625119103e-001	7.118937e-002
5.105401439755698e-001	-2.435679e-001
5.105887993270625e-001	-5.147865e-001
5.106454611411926e-001	-7.755710e-001
5.106838326249761e-001	-9.074181e-001
5.107056010359894e-001	-9.580160e-001
5.107217713774187e-001	-9.815508e-001
5.107393547736470e-001	-9.940122e-001
5.107610383805866e-001	-9.929214e-001
5.107829684406159e-001	-9.711571e-001
5.108185352964690e-001	-8.911188e-001
5.108752787216463e-001	-6.819485e-001
5.109371610829279e-001	-3.720734e-001
5.109885796615175e-001	-6.984932e-002
5.110404985494321e-001	2.456344e-001
5.110893143436872e-001	5.173969e-001
5.111460358631795e-001	7.778929e-001
5.111839960091686e-001	9.079195e-001
5.112057208827120e-001	9.582351e-001
5.112218614135822e-001	9.816523e-001
5.112394639137217e-001	9.940654e-001
5.112610790976989e-001	9.929131e-001
5.112830346793105e-001	9.710550e-001
5.113186422626374e-001	8.908056e-001
5.113754467515213e-001	6.812284e-001
5.114372361381274e-001	3.716421e-001
5.114888386261968e-001	6.825587e-002
5.115409377438760e-001	-2.481988e-001
5.115899065616453e-001	-5.203937e-001
5.116467144401516e-001	-7.806162e-001
5.116841942610165e-001	-9.085230e-001
5.117058663398262e-001	-9.585002e-001
5.117219707028384e-001	-9.817750e-001
5.117395964136374e-001	-9.941295e-001
5.117611285255376e-001	-9.929029e-001
5.117831150880233e-001	-9.709309e-001
5.118187721065932e-001	-8.904250e-001
5.118756506940355e-001	-6.803533e-001
5.119373274901572e-001	-3.711251e-001
5.119891105373520e-001	-6.658400e-002
5.120413863123650e-001	2.508165e-001
5.120905053848580e-001	5.234163e-001
5.121474023872185e-001	7.833635e-001
5.121843953391726e-001	9.091333e-001
5.122060139086159e-001	9.587682e-001
5.122220815932360e-001	9.818990e-001
5.122397308788956e-001	9.941938e-001
5.122611786819002e-001	9.928927e-001
5.122831966812030e-001	9.708046e-001
5.123189038578359e-001	8.900383e-001
5.123758576037842e-001	6.794643e-001
5.124374204560099e-001	3.705999e-001
5.124893820776976e-001	6.491490e-002
5.125418325141423e-001	-2.534177e-001
5.125911002500321e-001	-5.264109e-001
5.126480853131306e-001	-7.860782e-001
5.126845944166546e-001	-9.097363e-001
5.127061600467577e-001	-9.590329e-001
5.127221914229584e-001	-9.820214e-001
